Season,Garden,Condition,Ear weight,Cob weight,Kernel weight,Rows,Clump,Variety
2009,CDG,Immature,1.7,1.7,0.0,NA,3,Hopi Blue
2009,CDG,Partial,29.8,7.0,22.8,14,3,Hopi Blue
2009,CDG,Partial,13.8,4.9,8.9,12,3,Hopi Blue
2009,CDG,Immature,0.9,0.9,0.0,NA,8,Hopi Blue
2009,CDG,Sparse,7.5,4.0,3.5,8,8,Hopi Blue
2009,CDG,Full,84.7,26.9,57.800000000000004,12,9,Hopi Blue
2009,CDG,Full,53.0,7.8,45.2,10,9,Hopi Blue
2009,CDG,Immature,0.7,0.7,0.0,NA,9,Hopi Blue
2009,CDG,Immature,0.9,0.9,0.0,NA,9,Hopi Blue
2009,CDG,Full,98.6,24.4,74.19999999999999,12,10,Hopi Blue
2009,CDG,Immature,1.4,1.4,0.0,NA,10,Hopi Blue
2009,CDG,Sparse,13.9,9.7,4.200000000000001,12,10,Hopi Blue
2009,CDG,Sparse,4.4,2.9,1.5000000000000004,10,10,Hopi Blue
2009,CDG,Partial,66.9,19.9,47.00000000000001,12,13,Hopi Blue
2009,CDG,Sparse,4.6,3.2,1.3999999999999995,8,13,Hopi Blue
2009,CDG,Sparse,4.3,4.1,0.20000000000000018,10,13,Hopi Blue
2009,CDG,Partial,64.8,17.0,47.8,12,14,Hopi Blue
2009,CDG,Immature,1.5,1.5,0.0,NA,15,Hopi Blue
2009,CDG,Immature,0.1,0.1,0.0,NA,15,Hopi Blue
2009,CDG,Sparse,4.0,3.9,0.10000000000000009,12,16,Hopi Blue
2009,CDG,Sparse,3.2,3.1,0.10000000000000009,10,16,Hopi Blue
2009,CDG,Full,118.2,23.3,94.9,14,17,Hopi Blue
2009,CDG,Partial,26.1,7.2,18.900000000000002,10,17,Hopi Blue
2009,CDG,Partial,34.8,13.6,21.199999999999996,13,17,Hopi Blue
2009,CDG,Partial,33.9,9.5,24.4,12,17,Hopi Blue
2009,CDG,Sparse,14.2,5.8,8.399999999999999,10,17,Hopi Blue
2009,CDG,Immature,1.4,1.4,0.0,NA,18,Hopi Blue
2009,CDG,Immature,0.4,0.4,0.0,NA,18,Hopi Blue
2009,CDG,Full,86.8,30.4,56.4,12,19,Hopi Blue
2009,CDG,Full,93.9,23.0,70.9,14,19,Hopi Blue
2009,CDG,Full,91.7,20.0,71.7,12,19,Hopi Blue
2009,CDG,Full,134.2,27.1,107.1,14,19,Hopi Blue
2009,CDG,Immature,0.4,0.4,0.0,NA,19,Hopi Blue
2009,CDG,Partial,41.8,13.2,28.599999999999998,12,19,Hopi Blue
2009,CDG,Sparse,13.9,6.5,7.4,12,19,Hopi Blue
2009,CDG,Immature,0.3,0.3,0.0,NA,22,Hopi Blue
2009,CDG,Immature,0.6,0.6,0.0,NA,22,Hopi Blue
2009,CDG,Partial,50.7,19.4,31.300000000000004,14,22,Hopi Blue
2009,CDG,Partial,33.7,19.8,13.900000000000002,10,22,Hopi Blue
2009,CDG,Full,86.8,21.3,65.5,14,23,Hopi Blue
2009,CDG,Full,68.2,18.1,50.1,14,23,Hopi Blue
2009,CDG,Full,133.5,24.6,108.9,16,23,Hopi Blue
2009,CDG,Full,129.4,24.5,104.9,16,23,Hopi Blue
2009,CDG,Immature,1.2,1.2,0.0,NA,23,Hopi Blue
2009,CDG,Immature,1.0,1.0,0.0,NA,23,Hopi Blue
2009,CDG,Immature,4.4,4.4,0.0,NA,23,Hopi Blue
2009,CDG,Partial,33.9,16.3,17.599999999999998,12,23,Hopi Blue
2009,CDG,Immature,4.9,4.9,0.0,NA,24,Hopi Blue
2009,CDG,Immature,0.9,0.9,0.0,NA,24,Hopi Blue
2009,CDG,Immature,0.3,0.3,0.0,NA,24,Hopi Blue
2009,CDG,Immature,0.3,0.3,0.0,NA,24,Hopi Blue
2009,CDG,Partial,53.7,29.5,24.200000000000003,14,24,Hopi Blue
2009,CDG,Sparse,7.4,7.0,0.40000000000000036,14,24,Hopi Blue
2009,CDG,Full,97.5,26.9,70.6,12,25,Hopi Blue
2009,CDG,Immature,0.9,0.9,0.0,NA,25,Hopi Blue
2009,CDG,Sparse,3.9,3.6,0.2999999999999998,10,25,Hopi Blue
2009,CDG,Sparse,1.6,1.4,0.20000000000000018,8,25,Hopi Blue
2009,CDG,Full,142.5,35.2,107.3,16,26,Hopi Blue
2009,CDG,Immature,1.3,1.3,0.0,NA,26,Hopi Blue
2009,CDG,Full,59.0,19.8,39.2,12,28,Hopi Blue
2009,CDG,Immature,6.2,6.2,0.0,NA,28,Hopi Blue
2009,CDG,Immature,1.7,1.7,0.0,NA,28,Hopi Blue
2009,CDG,Partial,53.1,24.3,28.8,14,28,Hopi Blue
2009,CDG,Partial,56.4,17.1,39.3,14,29,Hopi Blue
2009,CDG,Partial,43.0,18.4,24.6,12,29,Hopi Blue
2009,CDG,Full,113.2,43.9,69.30000000000001,12,30,Hopi Blue
2009,CDG,Full,123.4,26.4,97.0,18,30,Hopi Blue
2009,CDG,Immature,0.5,0.5,0.0,NA,30,Hopi Blue
2009,CDG,Partial,44.8,16.7,28.099999999999998,14,30,Hopi Blue
2009,CDG,Sparse,20.6,9.7,10.900000000000002,12,30,Hopi Blue
2009,CDG,Sparse,5.1,2.3,2.8,8,30,Hopi Blue
2009,CDG,Immature,1.1,1.1,0.0,NA,31,Hopi Blue
2009,CDG,Sparse,21.5,14.6,6.9,12,31,Hopi Blue
2009,CDG,Full,103.3,26.3,77.0,12,34,Hopi Blue
2009,CDG,Immature,2.6,2.6,0.0,NA,34,Hopi Blue
2009,CDG,Immature,1.9,1.9,0.0,NA,34,Hopi Blue
2009,CDG,Partial,33.3,14.1,19.199999999999996,14,34,Hopi Blue
2009,CDG,Immature,2.3,2.3,0.0,NA,35,Hopi Blue
2009,CDG,Immature,0.2,0.2,0.0,NA,35,Hopi Blue
2009,KUG,Immature,0.4,0.4,0.0,NA,32,Hopi Sweet
2009,KUG,Immature,2.1,2.1,0.0,NA,32,Hopi Sweet
2009,KUG,Immature,0.4,0.4,0.0,NA,32,Hopi Sweet
2009,KUG,Immature,0.5,0.5,0.0,NA,32,Hopi Sweet
2009,KUG,Sparse,0.9,0.7,0.20000000000000007,4,32,Hopi Sweet
2009,KUG,Sparse,2.7,2.4,0.30000000000000027,10,32,Hopi Sweet
2009,KUG,Sparse,2.9,2.8,0.10000000000000009,8,32,Hopi Sweet
2009,PHG,Immature,0.7,0.7,0.0,NA,12,Hopi White
2009,PHG,Immature,0.6,0.6,0.0,NA,12,Hopi White
2009,PHG,Sparse,3.1,2.9,0.20000000000000018,10,15,Hopi White
2009,PLC,Immature,2.8,2.8,0.0,NA,22,Kokoma
2009,PLC,Immature,0.7,0.7,0.0,NA,22,Kokoma
2009,PLC,Sparse,3.1,2.6,0.5,12,22,Kokoma
2009,PLC,Immature,0.5,0.5,0.0,NA,23,Kokoma
2009,PLC,Immature,0.3,0.3,0.0,NA,23,Kokoma
2009,PLC,Sparse,8.3,8.1,0.20000000000000107,12,23,Kokoma
2009,POG,Immature,1.1,1.1,0.0,NA,2,Greasy-head
2009,POG,Immature,0.4,0.4,0.0,NA,2,Greasy-head
2009,POG,Partial,37.2,7.0,30.200000000000003,14,2,Greasy-head
2009,POG,Partial,21.2,5.0,16.2,10,2,Greasy-head
2009,POG,Partial,34.2,8.6,25.6,10,2,Greasy-head
2009,POG,Partial,24.5,10.9,13.6,10,2,Greasy-head
2009,POG,Sparse,9.2,7.0,2.1999999999999993,10,3,Greasy-head
2009,POG,Sparse,11.4,7.7,3.7,12,3,Greasy-head
2009,POG,Immature,0.6,0.6,0.0,NA,4,Greasy-head
2009,POG,Partial,10.7,4.4,6.299999999999999,10,4,Greasy-head
2009,POG,Partial,18.6,7.4,11.200000000000001,14,4,Greasy-head
2009,POG,Sparse,9.2,5.7,3.499999999999999,12,4,Greasy-head
2009,POG,Immature,0.6,0.6,0.0,NA,5,Greasy-head
2009,POG,Sparse,8.8,3.8,5.000000000000001,12,5,Greasy-head
2009,POG,Full,25.8,7.1,18.700000000000003,12,6,Greasy-head
2009,POG,Immature,3.1,3.1,0.0,NA,6,Greasy-head
2009,POG,Partial,13.2,4.1,9.1,10,6,Greasy-head
2009,POG,Sparse,1.4,1.1,0.2999999999999998,6,6,Greasy-head
2009,POG,Sparse,3.5,2.7,0.7999999999999998,10,6,Greasy-head
2009,POG,Immature,2.7,2.7,0.0,NA,7,Greasy-head
2009,POG,Partial,51.6,10.2,41.400000000000006,12,7,Greasy-head
2009,POG,Partial,16.6,4.8,11.8,10,7,Greasy-head
2009,POG,Partial,18.5,7.2,11.3,10,7,Greasy-head
2009,POG,Sparse,9.9,8.3,1.5999999999999996,10,7,Greasy-head
2009,POG,Sparse,17.5,10.5,7.0,12,7,Greasy-head
2009,POG,Full,89.1,20.7,68.39999999999999,12,8,Greasy-head
2009,POG,Full,85.4,21.3,64.10000000000001,10,8,Greasy-head
2009,POG,Immature,0.5,0.5,0.0,NA,8,Greasy-head
2009,POG,Partial,14.7,3.5,11.2,10,8,Greasy-head
2009,POG,Sparse,4.1,1.4,2.6999999999999997,6,8,Greasy-head
2009,POG,Full,80.7,30.1,50.6,16,9,Greasy-head
2009,POG,Full,76.9,15.0,61.900000000000006,12,9,Greasy-head
2009,POG,Full,55.5,13.4,42.1,14,9,Greasy-head
2009,POG,Partial,30.5,6.6,23.9,12,9,Greasy-head
2009,POG,Partial,75.3,27.6,47.699999999999996,12,9,Greasy-head
2009,POG,Sparse,20.8,7.1,13.700000000000001,12,9,Greasy-head
2009,POG,Sparse,6.8,6.0,0.7999999999999998,12,9,Greasy-head
2009,POG,Immature,14.0,14.0,0.0,NA,10,Greasy-head
2009,POG,Partial,19.1,9.8,9.3,12,10,Greasy-head
2009,POG,Sparse,16.2,9.2,7.0,12,10,Greasy-head
2009,POG,Sparse,3.5,2.6,0.8999999999999999,10,10,Greasy-head
2009,POG,Partial,17.4,7.7,9.7,14,11,Greasy-head
2009,POG,Sparse,20.0,8.9,11.1,12,11,Greasy-head
2009,POG,Sparse,12.1,6.0,6.1,10,11,Greasy-head
2009,POG,Sparse,5.8,4.3,1.5,12,11,Greasy-head
2009,POG,Sparse,6.0,4.4,1.5999999999999996,10,11,Greasy-head
2009,POG,Sparse,3.2,3.0,0.20000000000000018,10,11,Greasy-head
2009,POG,Full,48.4,13.6,34.8,12,12,Greasy-head
2009,POG,Immature,4.2,4.2,0.0,NA,12,Greasy-head
2009,POG,Partial,41.5,13.1,28.4,12,12,Greasy-head
2009,POG,Partial,24.8,8.8,16.0,10,12,Greasy-head
2009,POG,Partial,15.0,4.9,10.1,12,12,Greasy-head
2009,POG,Sparse,4.5,4.3,0.20000000000000018,10,12,Greasy-head
2009,POG,Full,129.0,30.0,99.0,12,13,Greasy-head
2009,POG,Immature,3.9,3.9,0.0,NA,13,Greasy-head
2009,POG,Partial,61.9,15.6,46.3,12,13,Greasy-head
2009,POG,Partial,48.1,10.9,37.2,12,13,Greasy-head
2009,POG,Sparse,11.7,9.4,2.299999999999999,10,13,Greasy-head
2009,POG,Sparse,1.8,1.6,0.19999999999999996,10,13,Greasy-head
2009,POG,Sparse,24.0,14.9,9.1,10,13,Greasy-head
2009,POG,Partial,12.2,5.5,6.699999999999999,12,14,Greasy-head
2009,POG,Sparse,5.3,4.2,1.0999999999999996,10,14,Greasy-head
2009,POG,Sparse,6.0,2.3,3.7,12,14,Greasy-head
2009,POG,Sparse,2.4,1.5,0.8999999999999999,12,14,Greasy-head
2009,POG,Immature,0.7,0.7,0.0,NA,15,Greasy-head
2009,POG,Immature,0.4,0.4,0.0,NA,15,Greasy-head
2009,POG,Sparse,12.8,3.5,9.3,10,15,Greasy-head
2009,POG,Sparse,6.3,2.7,3.5999999999999996,12,15,Greasy-head
2009,POG,Sparse,2.7,2.7,0.0,12,15,Greasy-head
2009,POG,Immature,0.8,0.8,0.0,NA,16,Greasy-head
2009,POG,Sparse,2.9,2.5,0.3999999999999999,10,16,Greasy-head
2009,POG,Sparse,4.7,2.9,1.8000000000000003,10,16,Greasy-head
2009,POG,Sparse,0.6,0.2,0.39999999999999997,6,16,Greasy-head
2009,POG,Immature,1.4,1.4,0.0,NA,17,Greasy-head
2009,POG,Immature,1.8,1.8,0.0,NA,17,Greasy-head
2009,POG,Partial,21.6,8.4,13.200000000000001,12,17,Greasy-head
2009,POG,Sparse,12.0,4.8,7.2,12,17,Greasy-head
2009,POG,Full,55.3,15.7,39.599999999999994,14,18,Greasy-head
2009,POG,Full,55.0,11.3,43.7,12,18,Greasy-head
2009,POG,Immature,0.2,0.2,0.0,NA,18,Greasy-head
2009,POG,Partial,72.2,24.2,48.0,14,18,Greasy-head
2009,POG,Partial,27.1,10.3,16.8,10,18,Greasy-head
2009,POG,Partial,43.2,8.0,35.2,12,18,Greasy-head
2009,POG,Partial,29.7,5.9,23.799999999999997,10,18,Greasy-head
2009,POG,Partial,28.8,6.6,22.200000000000003,12,18,Greasy-head
2009,POG,Full,76.8,17.6,59.199999999999996,12,19,Greasy-head
2009,POG,Partial,52.1,11.6,40.5,10,19,Greasy-head
2009,POG,Partial,42.1,7.6,34.5,14,19,Greasy-head
2009,POG,Partial,81.8,28.3,53.5,14,19,Greasy-head
2009,POG,Partial,29.5,9.2,20.3,12,19,Greasy-head
2009,POG,Sparse,8.5,6.6,1.9000000000000004,12,19,Greasy-head
2009,POG,Sparse,7.1,7.2,-0.10000000000000053,12,19,Greasy-head
2009,POG,Sparse,3.8,1.9,1.9,8,19,Greasy-head
2009,POG,Immature,0.4,0.4,0.0,NA,20,Greasy-head
2009,POG,Partial,46.6,16.9,29.700000000000003,10,20,Greasy-head
2009,POG,Partial,53.8,16.7,37.099999999999994,14,20,Greasy-head
2009,POG,Sparse,13.8,5.9,7.9,10,20,Greasy-head
2009,POG,Partial,27.3,13.8,13.5,10,21,Greasy-head
2009,POG,Full,66.0,21.6,44.4,14,22,Greasy-head
2009,POG,Immature,2.4,2.4,0.0,NA,22,Greasy-head
2009,POG,Partial,15.7,6.1,9.6,12,22,Greasy-head
2009,POG,Full,62.6,13.7,48.900000000000006,12,23,Greasy-head
2009,POG,Immature,0.7,0.7,0.0,NA,23,Greasy-head
2009,POG,Partial,45.2,17.3,27.900000000000002,12,23,Greasy-head
2009,POG,Partial,19.8,6.0,13.8,12,23,Greasy-head
2009,POG,Sparse,9.9,4.5,5.4,12,23,Greasy-head
2009,POG,Sparse,8.3,4.6,3.700000000000001,10,23,Greasy-head
2009,POG,Sparse,6.7,4.8,1.9000000000000004,10,23,Greasy-head
2009,POG,Full,91.0,22.42557339102737,68.57442660897263,14,24,Greasy-head
2009,POG,Full,48.0,9.5,38.5,12,24,Greasy-head
2009,POG,Partial,57.0,11.4,45.6,12,24,Greasy-head
2009,POG,Partial,24.3,5.0,19.3,12,24,Greasy-head
2009,POG,Partial,25.7,10.4,15.299999999999999,12,24,Greasy-head
2009,POG,Partial,25.7,5.9,19.799999999999997,12,24,Greasy-head
2009,POG,Sparse,30.5,14.6,15.9,12,24,Greasy-head
2009,POG,Immature,0.2,0.2,0.0,NA,25,Greasy-head
2009,POG,Immature,0.3,0.3,0.0,NA,25,Greasy-head
2009,POG,Immature,0.1,0.1,0.0,NA,25,Greasy-head
2009,POG,Partial,84.2,23.7,60.5,14,25,Greasy-head
2009,POG,Partial,26.9,6.5,20.4,10,25,Greasy-head
2009,POG,Partial,33.0,11.8,21.2,12,25,Greasy-head
2009,POG,Partial,35.6,13.8,21.8,10,25,Greasy-head
2009,POG,Partial,23.6,8.1,15.500000000000002,12,25,Greasy-head
2009,POG,Sparse,26.8,8.9,17.9,12,25,Greasy-head
2009,POG,Sparse,7.3,3.1,4.199999999999999,8,25,Greasy-head
2009,POG,Full,59.8,12.7,47.099999999999994,12,26,Greasy-head
2009,POG,Full,56.9,10.7,46.2,12,26,Greasy-head
2009,POG,Immature,0.4,0.4,0.0,NA,26,Greasy-head
2009,POG,Immature,1.2,1.2,0.0,NA,26,Greasy-head
2009,POG,Sparse,11.7,8.2,3.5,12,26,Greasy-head
2009,POG,Sparse,11.1,5.3,5.8,10,26,Greasy-head
2009,POG,Immature,1.8,1.8,0.0,NA,27,Greasy-head
2009,POG,Immature,0.4,0.4,0.0,NA,27,Greasy-head
2009,POG,Sparse,3.8,1.5,2.3,10,27,Greasy-head
2009,POG,Sparse,3.5,1.7,1.8,8,27,Greasy-head
2009,POG,Sparse,3.2,1.7,1.5000000000000002,8,27,Greasy-head
2009,POG,Sparse,1.2,0.8,0.3999999999999999,8,27,Greasy-head
2010,CDG,Full,77.0,21.7,55.3,12,1,Hopi White
2010,CDG,Full,149.7,35.1,114.6,12,1,Hopi White
2010,CDG,Full,90.6,16.3,74.3,12,1,Hopi White
2010,CDG,Full,27.5,4.4,23.1,12,1,Hopi White
2010,CDG,Full,99.1,18.5,80.6,12,1,Hopi White
2010,CDG,Partial,35.1,7.6,27.5,12,1,Hopi White
2010,CDG,Partial,20.9,3.0,17.9,12,1,Hopi White
2010,CDG,Partial,19.5,2.3,17.2,12,1,Hopi White
2010,CDG,Full,78.5,12.6,65.9,12,2,Hopi White
2010,CDG,Full,95.0,16.3,78.7,12,2,Hopi White
2010,CDG,Full,83.5,12.9,70.6,12,2,Hopi White
2010,CDG,Full,89.9,16.2,73.7,12,2,Hopi White
2010,CDG,Full,96.3,22.2,74.1,14,2,Hopi White
2010,CDG,Full,52.1,9.9,42.2,10,2,Hopi White
2010,CDG,Full,66.0,15.7,50.3,10,2,Hopi White
2010,CDG,Full,88.6,15.7,72.89999999999999,12,3,Hopi White
2010,CDG,Full,97.0,22.1,74.9,12,3,Hopi White
2010,CDG,Full,99.4,22.0,77.4,12,3,Hopi White
2010,CDG,Full,62.7,11.6,51.1,10,3,Hopi White
2010,CDG,Full,76.3,10.8,65.5,12,3,Hopi White
2010,CDG,Full,11.9,2.7,9.2,10,3,Hopi White
2010,CDG,Immature,4.7,4.7,0.0,NA,3,Hopi White
2010,CDG,Immature,2.2,2.2,0.0,NA,3,Hopi White
2010,CDG,Partial,69.2,14.5,54.7,14,3,Hopi White
2010,CDG,Partial,55.1,9.1,46.0,12,3,Hopi White
2010,CDG,Partial,27.8,7.0,20.8,12,3,Hopi White
2010,CDG,Full,125.7,22.7,103.0,14,4,Hopi White
2010,CDG,Full,103.1,18.0,85.1,12,4,Hopi White
2010,CDG,Full,93.1,16.2,76.89999999999999,12,4,Hopi White
2010,CDG,Full,141.0,21.0,120.0,14,4,Hopi White
2010,CDG,Full,100.5,21.7,78.8,14,4,Hopi White
2010,CDG,Full,122.3,22.6,99.69999999999999,14,4,Hopi White
2010,CDG,Full,80.7,14.0,66.7,12,4,Hopi White
2010,CDG,Full,107.9,19.0,88.9,12,4,Hopi White
2010,CDG,Partial,73.0,14.0,59.0,14,4,Hopi White
2010,CDG,Partial,63.6,10.9,52.7,13,4,Hopi White
2010,CDG,Partial,43.3,11.3,31.999999999999996,12,4,Hopi White
2010,CDG,Sparse,9.2,3.6,5.6,10,4,Hopi White
2010,CDG,Sparse,3.9,2.7,1.1999999999999997,2,4,Hopi White
2010,CDG,Full,103.3,18.9,84.4,12,5,Hopi White
2010,CDG,Full,122.9,28.8,94.10000000000001,14,5,Hopi White
2010,CDG,Full,142.0,34.2,107.8,14,5,Hopi White
2010,CDG,Full,132.6,34.0,98.6,16,5,Hopi White
2010,CDG,Full,91.3,25.2,66.1,12,5,Hopi White
2010,CDG,Partial,81.9,21.7,60.2,14,5,Hopi White
2010,CDG,Full,113.8,26.8,87.0,12,6,Hopi White
2010,CDG,Full,133.3,37.1,96.20000000000002,16,6,Hopi White
2010,CDG,Full,96.2,20.0,76.2,12,6,Hopi White
2010,CDG,Full,80.0,17.0,63.0,10,6,Hopi White
2010,CDG,Full,56.8,18.6,38.199999999999996,14,6,Hopi White
2010,CDG,Full,95.5,21.4,74.1,14,6,Hopi White
2010,CDG,Full,85.1,12.2,72.89999999999999,14,6,Hopi White
2010,CDG,Full,63.5,17.3,46.2,10,6,Hopi White
2010,CDG,Partial,34.2,8.8,25.400000000000002,12,6,Hopi White
2010,CDG,Sparse,12.1,5.4,6.699999999999999,10,6,Hopi White
2010,CDG,Sparse,15.3,5.5,9.8,10,6,Hopi White
2010,CDG,Sparse,5.6,4.2,1.3999999999999995,10,6,Hopi White
2010,CDG,Full,136.9,28.7,108.2,12,7,Hopi White
2010,CDG,Full,97.3,24.3,73.0,12,7,Hopi White
2010,CDG,Full,88.6,17.0,71.6,10,7,Hopi White
2010,CDG,Full,91.9,28.6,63.300000000000004,12,7,Hopi White
2010,CDG,Full,102.8,21.3,81.5,10,7,Hopi White
2010,CDG,Full,48.9,8.6,40.3,12,7,Hopi White
2010,CDG,Full,64.5,17.2,47.3,10,7,Hopi White
2010,CDG,Immature,1.0,1.0,0.0,NA,7,Hopi White
2010,CDG,Partial,46.0,10.8,35.2,12,7,Hopi White
2010,CDG,Sparse,13.7,9.1,4.6,12,7,Hopi White
2010,CDG,Full,157.2,31.1,126.1,12,8,Hopi White
2010,CDG,Full,114.2,23.0,91.2,10,8,Hopi White
2010,CDG,Full,153.6,31.5,122.1,14,8,Hopi White
2010,CDG,Full,89.9,15.8,74.10000000000001,10,8,Hopi White
2010,CDG,Full,100.1,18.5,81.6,14,8,Hopi White
2010,CDG,Full,88.5,18.1,70.4,12,8,Hopi White
2010,CDG,Full,107.7,21.4,86.30000000000001,12,8,Hopi White
2010,CDG,Full,72.1,12.3,59.8,10,8,Hopi White
2010,CDG,Full,83.3,15.4,67.89999999999999,10,8,Hopi White
2010,CDG,Full,68.9,11.8,57.10000000000001,12,8,Hopi White
2010,CDG,Partial,44.2,11.7,32.5,14,8,Hopi White
2010,CDG,Full,144.5,28.0,116.5,10,9,Hopi White
2010,CDG,Full,117.1,20.7,96.39999999999999,16,9,Hopi White
2010,CDG,Full,137.1,27.3,109.8,14,9,Hopi White
2010,CDG,Full,108.9,19.2,89.7,12,9,Hopi White
2010,CDG,Full,141.1,26.5,114.6,14,9,Hopi White
2010,CDG,Immature,1.1,1.1,0.0,NA,9,Hopi White
2010,CDG,Partial,33.0,8.4,24.6,12,9,Hopi White
2010,CDG,Sparse,12.9,3.4,9.5,14,9,Hopi White
2010,CDG,Full,142.8,31.7,111.10000000000001,14,10,Hopi White
2010,CDG,Full,134.0,20.9,113.1,12,10,Hopi White
2010,CDG,Full,94.4,15.0,79.4,12,10,Hopi White
2010,CDG,Full,98.6,19.3,79.3,14,10,Hopi White
2010,CDG,Full,122.2,22.6,99.6,12,10,Hopi White
2010,CDG,Full,134.3,27.2,107.10000000000001,12,10,Hopi White
2010,CDG,Immature,0.8,0.8,0.0,NA,10,Hopi White
2010,CDG,,28.8,8.4,20.4,10,11,Hopi White
2010,CDG,Full,125.0,27.8,97.2,14,11,Hopi White
2010,CDG,Full,100.8,17.5,83.3,12,11,Hopi White
2010,CDG,Full,69.6,19.6,49.99999999999999,12,11,Hopi White
2010,CDG,Full,53.5,9.5,44.0,12,11,Hopi White
2010,CDG,Full,76.2,13.8,62.400000000000006,14,11,Hopi White
2010,CDG,Full,37.0,8.6,28.4,12,11,Hopi White
2010,CDG,Full,92.6,14.9,77.69999999999999,12,11,Hopi White
2010,CDG,Partial,24.1,4.8,19.3,12,11,Hopi White
2010,CDG,Sparse,4.9,1.1,3.8000000000000003,8,11,Hopi White
2010,CDG,Full,61.7,14.4,47.300000000000004,12,12,Hopi White
2010,CDG,Full,57.4,11.0,46.4,8,12,Hopi White
2010,CDG,Full,101.9,15.9,86.0,12,12,Hopi White
2010,CDG,Immature,3.4,3.4,0.0,NA,12,Hopi White
2010,CDG,Immature,1.5,1.5,0.0,NA,12,Hopi White
2010,CDG,Partial,38.1,6.6,31.5,10,12,Hopi White
2010,CDG,Partial,41.0,8.3,32.7,10,12,Hopi White
2010,CDG,Full,120.3,18.8,101.5,12,13,Hopi White
2010,CDG,Full,99.9,20.3,79.60000000000001,14,13,Hopi White
2010,CDG,Full,175.6,39.9,135.7,12,13,Hopi White
2010,CDG,Full,60.6,7.1,53.5,12,13,Hopi White
2010,CDG,Full,100.4,10.9,89.5,14,13,Hopi White
2010,CDG,Immature,1.6,1.6,0.0,NA,13,Hopi White
2010,CDG,Sparse,3.9,3.0,0.8999999999999999,12,13,Hopi White
2010,CDG,Sparse,38.3,21.9,16.4,12,13,Hopi White
2010,CDG,Sparse,13.1,3.8,9.3,8,13,Hopi White
2010,CDG,Full,119.1,26.9,92.19999999999999,14,14,Hopi White
2010,CDG,Full,92.8,17.8,75.0,14,14,Hopi White
2010,CDG,Full,154.9,34.4,120.5,12,14,Hopi White
2010,CDG,Full,148.6,32.9,115.69999999999999,14,14,Hopi White
2010,CDG,Full,143.2,32.8,110.39999999999999,14,14,Hopi White
2010,CDG,Full,64.5,14.6,49.9,8,14,Hopi White
2010,CDG,Full,73.0,12.2,60.8,12,14,Hopi White
2010,CDG,Sparse,4.2,1.2,3.0,8,14,Hopi White
2010,CDG,Full,135.1,33.7,101.39999999999999,12,15,Hopi White
2010,CDG,Full,134.3,23.2,111.10000000000001,12,15,Hopi White
2010,CDG,Full,121.3,17.7,103.6,16,15,Hopi White
2010,CDG,Full,153.3,27.8,125.50000000000001,14,15,Hopi White
2010,CDG,Full,121.5,24.8,96.7,14,15,Hopi White
2010,CDG,Full,167.1,30.8,136.29999999999998,12,15,Hopi White
2010,CDG,Immature,1.5,1.5,0.0,NA,15,Hopi White
2010,CDG,Sparse,24.8,8.0,16.8,NA,15,Hopi White
2010,CDG,Full,152.1,41.5,110.6,12,16,Hopi White
2010,CDG,Full,121.0,34.7,86.3,16,16,Hopi White
2010,CDG,Full,138.4,42.2,96.2,12,16,Hopi White
2010,CDG,Full,100.3,19.5,80.8,12,16,Hopi White
2010,CDG,Full,114.2,22.4,91.80000000000001,14,16,Hopi White
2010,CDG,Full,74.5,15.0,59.5,12,16,Hopi White
2010,CDG,Immature,3.3,3.3,0.0,NA,16,Hopi White
2010,CDG,Partial,52.5,16.9,35.6,12,16,Hopi White
2010,CDG,Full,166.6,29.7,136.9,14,17,Hopi White
2010,CDG,Full,110.6,20.5,90.1,12,17,Hopi White
2010,CDG,Full,87.0,16.7,70.3,14,17,Hopi White
2010,CDG,Full,167.0,35.6,131.4,12,17,Hopi White
2010,CDG,Full,138.1,24.4,113.69999999999999,14,17,Hopi White
2010,CDG,Full,93.4,16.4,77.0,12,17,Hopi White
2010,CDG,Full,129.9,28.3,101.60000000000001,12,17,Hopi White
2010,CDG,Full,91.9,14.4,77.5,12,17,Hopi White
2010,CDG,Full,110.6,27.2,83.39999999999999,10,17,Hopi White
2010,CDG,Partial,33.7,8.4,25.300000000000004,6,17,Hopi White
2010,CDG,Full,58.2,11.3,46.900000000000006,12,18,Hopi White
2010,CDG,Full,93.7,17.7,76.0,8,18,Hopi White
2010,CDG,Full,91.9,26.7,65.2,12,18,Hopi White
2010,CDG,Full,82.9,16.4,66.5,12,18,Hopi White
2010,CDG,Full,150.7,25.7,124.99999999999999,12,18,Hopi White
2010,CDG,Full,169.9,40.1,129.8,10,18,Hopi White
2010,CDG,Full,153.0,32.3,120.7,12,18,Hopi White
2010,CDG,Immature,2.3,2.3,0.0,NA,18,Hopi White
2010,CDG,Partial,58.9,13.6,45.3,12,18,Hopi White
2010,CDG,Full,65.4,13.6,51.800000000000004,10,19,Hopi White
2010,CDG,Full,122.9,36.2,86.7,14,19,Hopi White
2010,CDG,Full,44.9,9.1,35.8,10,19,Hopi White
2010,CDG,Full,77.7,18.3,59.400000000000006,12,19,Hopi White
2010,CDG,Full,173.3,35.6,137.70000000000002,16,19,Hopi White
2010,CDG,Full,121.9,21.2,100.7,12,20,Hopi White
2010,CDG,Full,122.8,24.3,98.5,12,20,Hopi White
